Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
2630015,11589121,Electric - Wind,9618.0,kWh (thousand Watt-hours),0.0,2014,01
2630015,11589121,Electric - Wind,0.0,kWh (thousand Watt-hours),0.0,2014,02
2630015,11589121,Electric - Wind,3670.0,kWh (thousand Watt-hours),0.0,2014,03
2630015,11589121,Electric - Wind,19620.0,kWh (thousand Watt-hours),0.0,2014,04
2630015,11589121,Electric - Wind,10281.0,kWh (thousand Watt-hours),0.0,2014,05
2630015,11589121,Electric - Wind,8754.0,kWh (thousand Watt-hours),0.0,2014,06
2630015,11589121,Electric - Wind,10268.0,kWh (thousand Watt-hours),0.0,2014,07
2630015,11589121,Electric - Wind,1759.0,kWh (thousand Watt-hours),0.0,2014,08
2630015,11589121,Electric - Wind,2916.0,kWh (thousand Watt-hours),0.0,2014,09
2630015,11589121,Electric - Wind,4001.0,kWh (thousand Watt-hours),0.0,2014,10
2630015,11589121,Electric - Wind,0.0,kWh (thousand Watt-hours),0.0,2014,11
2630015,11589121,Electric - Wind,0.0,kWh (thousand Watt-hours),0.0,2014,12
