Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
904,4717463,District Chilled Water - Absorption,29592.0,ton hours,15394.0,2002,10
904,4717463,District Chilled Water - Absorption,3216.0,ton hours,4975.0,2002,11
904,4717463,District Chilled Water - Absorption,480.0,ton hours,3963.0,2002,12
904,4717463,District Chilled Water - Absorption,480.0,ton hours,3963.0,2003,01
904,4717463,District Chilled Water - Absorption,0.0,ton hours,3785.0,2003,02
904,4717463,District Chilled Water - Absorption,0.0,ton hours,3785.0,2003,03
904,4717463,District Chilled Water - Absorption,7800.0,ton hours,7142.0,2003,04
904,4717463,District Chilled Water - Absorption,19752.0,ton hours,12509.0,2003,05
904,4717463,District Chilled Water - Absorption,51864.0,ton hours,27247.0,2003,06
904,4717463,District Chilled Water - Absorption,102576.0,ton hours,49698.0,2003,07
904,4717463,District Chilled Water - Absorption,94920.0,ton hours,47251.0,2003,08
904,4717463,District Chilled Water - Absorption,58368.0,ton hours,29960.0,2003,09
904,4717463,District Chilled Water - Absorption,5952.0,ton hours,6491.0,2003,10
904,4717463,District Chilled Water - Absorption,3840.0,ton hours,5601.0,2003,11
904,4717463,District Chilled Water - Absorption,3840.0,ton hours,3785.0,2003,12
904,4717463,District Chilled Water - Absorption,0.0,ton hours,4153.0,2004,01
904,4717463,District Chilled Water - Absorption,0.0,ton hours,3785.0,2004,02
904,4717463,District Chilled Water - Absorption,0.0,ton hours,3785.0,2004,03
904,4717463,District Chilled Water - Absorption,10344.0,ton hours,8793.0,2004,04
904,4717463,District Chilled Water - Absorption,55560.0,ton hours,30673.0,2004,05
904,4717463,District Chilled Water - Absorption,107160.0,ton hours,56148.0,2004,06
904,4717463,District Chilled Water - Absorption,107064.0,ton hours,58511.0,2004,07
904,4717463,District Chilled Water - Absorption,108384.0,ton hours,65683.0,2004,08
904,4717463,District Chilled Water - Absorption,82872.0,ton hours,51171.0,2004,09
904,4717463,District Chilled Water - Absorption,7416.0,ton hours,8074.0,2004,10
